session_id,log_file,turn_number,is_cold_start,client_type,model,provider,input_tokens,output_tokens,latency_ms
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,6,False,signal_scoring,claude-haiku-4-5,anthropic,2455,190,2118.9
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,6,False,question_generation,claude-haiku-4-5,anthropic,1624,18,932.42
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,6,False,question_generation,claude-haiku-4-5,anthropic,686,18,1187.74
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,7,False,extraction,claude-sonnet-4-6,anthropic,2885,326,6342.97
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,7,False,slot_scoring,claude-haiku-4-5,anthropic,944,136,1231.61
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,7,False,signal_scoring,claude-haiku-4-5,anthropic,2440,206,9483.09
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,7,False,question_generation,claude-haiku-4-5,anthropic,1626,25,989.49
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,7,False,question_generation,claude-haiku-4-5,anthropic,574,15,977.33
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,8,False,extraction,claude-sonnet-4-6,anthropic,2869,483,6862.58
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,8,False,slot_scoring,claude-haiku-4-5,anthropic,977,214,1716.28
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,8,False,signal_scoring,claude-haiku-4-5,anthropic,2447,194,1886.33
ec52af29-a287-46ca-a70b-b4b7699b5f63,interview_20260417_140725.log,8,False,question_generation,claude-haiku-4-5,anthropic,568,12,852.7
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,0,False,question_generation,claude-haiku-4-5,anthropic,371,57,1409.89
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,0,False,question_generation,claude-haiku-4-5,anthropic,640,172,3506.95
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,1,True,extraction,claude-sonnet-4-6,anthropic,3476,2686,26291.8
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,1,True,slot_scoring,claude-haiku-4-5,anthropic,1256,633,5122.19
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,1,True,signal_scoring,claude-haiku-4-5,anthropic,2883,1024,8729.27
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,1,True,question_generation,claude-haiku-4-5,anthropic,1737,16,882.01
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,1,True,question_generation,claude-haiku-4-5,anthropic,599,111,2081.68
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,2,False,extraction,claude-sonnet-4-6,anthropic,3871,1434,14493.64
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,2,False,slot_scoring,claude-haiku-4-5,anthropic,1436,600,4068.61
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,2,False,signal_scoring,claude-haiku-4-5,anthropic,2682,480,4793.5
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,2,False,question_generation,claude-haiku-4-5,anthropic,1788,26,1114.28
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,2,False,question_generation,claude-haiku-4-5,anthropic,728,137,2937.46
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,3,False,extraction,claude-sonnet-4-6,anthropic,4134,1139,13023.2
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,3,False,slot_scoring,claude-haiku-4-5,anthropic,1415,503,3717.92
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,3,False,signal_scoring,claude-haiku-4-5,anthropic,2663,422,4207.41
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,3,False,question_generation,claude-haiku-4-5,anthropic,1911,15,1035.67
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,3,False,question_generation,claude-haiku-4-5,anthropic,717,97,1795.25
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,4,False,extraction,claude-sonnet-4-6,anthropic,4032,1168,13010.72
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,4,False,slot_scoring,claude-haiku-4-5,anthropic,1281,490,3406.1
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,4,False,signal_scoring,claude-haiku-4-5,anthropic,2668,460,4959.53
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,4,False,question_generation,claude-haiku-4-5,anthropic,1829,27,971.45
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,4,False,question_generation,claude-haiku-4-5,anthropic,610,86,2227.51
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,5,False,extraction,claude-sonnet-4-6,anthropic,4062,1293,14022.14
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,5,False,slot_scoring,claude-haiku-4-5,anthropic,1446,496,3149.45
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,5,False,signal_scoring,claude-haiku-4-5,anthropic,2638,525,5640.88
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,5,False,question_generation,claude-haiku-4-5,anthropic,1811,25,989.2
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,5,False,question_generation,claude-haiku-4-5,anthropic,608,75,1608.7
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,6,False,extraction,claude-sonnet-4-6,anthropic,4091,1308,13983.11
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,6,False,slot_scoring,claude-haiku-4-5,anthropic,1324,469,3359.67
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,6,False,signal_scoring,claude-haiku-4-5,anthropic,2607,429,4414.57
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,6,False,question_generation,claude-haiku-4-5,anthropic,1764,22,1047.42
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,6,False,question_generation,claude-haiku-4-5,anthropic,605,88,1887.74
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,7,False,extraction,claude-sonnet-4-6,anthropic,3991,1130,13468.33
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,7,False,slot_scoring,claude-haiku-4-5,anthropic,1556,547,4127.59
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,7,False,signal_scoring,claude-haiku-4-5,anthropic,2600,452,4620.98
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,7,False,question_generation,claude-haiku-4-5,anthropic,1752,22,1005.18
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,7,False,question_generation,claude-haiku-4-5,anthropic,605,71,5287.39
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,8,False,extraction,claude-sonnet-4-6,anthropic,4009,1037,13538.98
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,8,False,slot_scoring,claude-haiku-4-5,anthropic,1141,295,2256.69
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,8,False,signal_scoring,claude-haiku-4-5,anthropic,2565,288,3643.03
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,8,False,question_generation,claude-haiku-4-5,anthropic,1736,29,1374.66
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,8,False,question_generation,claude-haiku-4-5,anthropic,731,80,1912.78
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,9,False,extraction,claude-sonnet-4-6,anthropic,4028,819,10788.94
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,9,False,slot_scoring,claude-haiku-4-5,anthropic,1153,317,2246.13
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,9,False,signal_scoring,claude-haiku-4-5,anthropic,2579,333,4033.02
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,9,False,question_generation,claude-haiku-4-5,anthropic,1745,20,869.1
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,9,False,question_generation,claude-haiku-4-5,anthropic,603,49,1672.33
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,10,False,extraction,claude-sonnet-4-6,anthropic,3963,705,9526.39
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,10,False,slot_scoring,claude-haiku-4-5,anthropic,1114,250,2315.18
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,10,False,signal_scoring,claude-haiku-4-5,anthropic,2525,242,2859.52
e5a8c5cc-c9c8-4270-8bad-b8e9f0c2a962,interview_20260417_140940.log,10,False,question_generation,claude-haiku-4-5,anthropic,602,27,914.05
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,0,False,question_generation,claude-haiku-4-5,anthropic,345,76,1693.87
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,0,False,question_generation,claude-haiku-4-5,anthropic,760,112,2463.59
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,1,True,extraction,claude-sonnet-4-6,anthropic,3104,786,8658.41
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,1,True,slot_scoring,claude-haiku-4-5,anthropic,1150,382,2786.58
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,1,True,signal_scoring,claude-haiku-4-5,anthropic,2595,417,4332.76
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,1,True,question_generation,claude-haiku-4-5,anthropic,1775,19,847.1
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,1,True,question_generation,claude-haiku-4-5,anthropic,703,69,1659.12
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,2,False,extraction,claude-sonnet-4-6,anthropic,3074,985,12918.18
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,2,False,slot_scoring,claude-haiku-4-5,anthropic,1223,351,2630.88
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,2,False,signal_scoring,claude-haiku-4-5,anthropic,2558,346,3511.44
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,2,False,question_generation,claude-haiku-4-5,anthropic,1799,27,1018.35
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,2,False,question_generation,claude-haiku-4-5,anthropic,711,92,2122.62
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,3,False,extraction,claude-sonnet-4-6,anthropic,3461,1172,12451.9
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,3,False,slot_scoring,claude-haiku-4-5,anthropic,1048,328,2204.76
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,3,False,signal_scoring,claude-haiku-4-5,anthropic,2590,499,4284.02
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,3,False,question_generation,claude-haiku-4-5,anthropic,1850,28,1146.68
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,3,False,question_generation,claude-haiku-4-5,anthropic,712,69,2700.87
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,4,False,extraction,claude-sonnet-4-6,anthropic,3377,687,6929.36
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,4,False,slot_scoring,claude-haiku-4-5,anthropic,1012,251,1902.4
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,4,False,signal_scoring,claude-haiku-4-5,anthropic,2556,342,3724.98
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,4,False,question_generation,claude-haiku-4-5,anthropic,1834,33,1101.45
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,4,False,question_generation,claude-haiku-4-5,anthropic,717,71,1719.98
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,5,False,extraction,claude-sonnet-4-6,anthropic,3349,678,10462.18
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,5,False,slot_scoring,claude-haiku-4-5,anthropic,981,178,1870.73
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,5,False,signal_scoring,claude-haiku-4-5,anthropic,2540,232,2709.44
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,5,False,question_generation,claude-haiku-4-5,anthropic,1819,22,958.35
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,5,False,question_generation,claude-haiku-4-5,anthropic,706,61,1670.68
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,6,False,extraction,claude-sonnet-4-6,anthropic,3334,720,9950.28
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,6,False,slot_scoring,claude-haiku-4-5,anthropic,1123,279,2076.77
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,6,False,signal_scoring,claude-haiku-4-5,anthropic,2531,279,3130.49
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,6,False,question_generation,claude-haiku-4-5,anthropic,1790,18,1389.18
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,6,False,question_generation,claude-haiku-4-5,anthropic,821,71,2138.28
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,7,False,extraction,claude-sonnet-4-6,anthropic,3325,625,11211.16
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,7,False,slot_scoring,claude-haiku-4-5,anthropic,1127,244,2559.98
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,7,False,signal_scoring,claude-haiku-4-5,anthropic,2559,195,2398.17
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,7,False,question_generation,claude-haiku-4-5,anthropic,1813,21,1019.9
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,7,False,question_generation,claude-haiku-4-5,anthropic,705,73,1608.51
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,8,False,extraction,claude-sonnet-4-6,anthropic,3359,936,12259.55
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,8,False,slot_scoring,claude-haiku-4-5,anthropic,1023,318,2655.33
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,8,False,signal_scoring,claude-haiku-4-5,anthropic,2557,345,3795.63
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,8,False,question_generation,claude-haiku-4-5,anthropic,1784,16,1036.9
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,8,False,question_generation,claude-haiku-4-5,anthropic,700,61,1193.65
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,9,False,extraction,claude-sonnet-4-6,anthropic,3454,460,6362.88
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,9,False,slot_scoring,claude-haiku-4-5,anthropic,1100,233,1766.17
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,9,False,signal_scoring,claude-haiku-4-5,anthropic,2530,206,2449.86
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,9,False,question_generation,claude-haiku-4-5,anthropic,1780,21,2951.23
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,9,False,question_generation,claude-haiku-4-5,anthropic,705,63,1278.39
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,10,False,extraction,claude-sonnet-4-6,anthropic,3353,683,9255.02
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,10,False,slot_scoring,claude-haiku-4-5,anthropic,981,166,1588.47
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,10,False,signal_scoring,claude-haiku-4-5,anthropic,2511,242,2709.97
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,10,False,question_generation,claude-haiku-4-5,anthropic,1757,36,1217.91
ea1b6f82-8490-46ca-97c7-353bcc314636,interview_20260417_155922.log,10,False,question_generation,claude-haiku-4-5,anthropic,720,58,1667.14
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,0,False,question_generation,claude-haiku-4-5,anthropic,338,51,4235.84
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,0,False,question_generation,claude-haiku-4-5,anthropic,724,60,1773.08
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,1,True,extraction,claude-sonnet-4-6,anthropic,3147,1029,10867.8
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,1,True,slot_scoring,claude-haiku-4-5,anthropic,1605,620,4174.86
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,1,True,signal_scoring,claude-haiku-4-5,anthropic,2587,507,5033.5
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,1,True,question_generation,claude-haiku-4-5,anthropic,1614,34,1387.88
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,1,True,question_generation,claude-haiku-4-5,anthropic,707,106,1948.48
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,2,False,extraction,claude-sonnet-4-6,anthropic,3461,1681,16826.33
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,2,False,slot_scoring,claude-haiku-4-5,anthropic,1649,670,4256.47
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,2,False,signal_scoring,claude-haiku-4-5,anthropic,2708,564,5457.33
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,2,False,question_generation,claude-haiku-4-5,anthropic,1702,21,1063.01
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,2,False,question_generation,claude-haiku-4-5,anthropic,694,76,3310.72
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,3,False,extraction,claude-sonnet-4-6,anthropic,3785,1324,14573.42
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,3,False,slot_scoring,claude-haiku-4-5,anthropic,1403,483,3869.61
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,3,False,signal_scoring,claude-haiku-4-5,anthropic,2628,444,5149.17
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,3,False,question_generation,claude-haiku-4-5,anthropic,1758,17,1041.3
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,3,False,question_generation,claude-haiku-4-5,anthropic,690,54,1618.28
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,4,False,extraction,claude-sonnet-4-6,anthropic,3614,1046,11286.05
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,4,False,slot_scoring,claude-haiku-4-5,anthropic,1239,379,3254.58
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,4,False,signal_scoring,claude-haiku-4-5,anthropic,2552,368,4070.73
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,4,False,question_generation,claude-haiku-4-5,anthropic,1748,21,1000.64
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,4,False,question_generation,claude-haiku-4-5,anthropic,694,44,1287.48
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,5,False,extraction,claude-sonnet-4-6,anthropic,3608,581,9251.35
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,5,False,slot_scoring,claude-haiku-4-5,anthropic,1072,241,1929.4
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,5,False,signal_scoring,claude-haiku-4-5,anthropic,2497,247,2766.22
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,5,False,question_generation,claude-haiku-4-5,anthropic,1680,19,1019.73
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,5,False,question_generation,claude-haiku-4-5,anthropic,692,71,2424.79
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,6,False,extraction,claude-sonnet-4-6,anthropic,3784,838,9711.93
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,6,False,slot_scoring,claude-haiku-4-5,anthropic,1180,332,2583.21
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,6,False,signal_scoring,claude-haiku-4-5,anthropic,2573,278,3228.27
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,6,False,question_generation,claude-haiku-4-5,anthropic,1702,21,964.59
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,6,False,question_generation,claude-haiku-4-5,anthropic,813,53,1626.3
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,7,False,extraction,claude-sonnet-4-6,anthropic,3614,741,8685.42
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,7,False,slot_scoring,claude-haiku-4-5,anthropic,1126,316,2951.33
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,7,False,signal_scoring,claude-haiku-4-5,anthropic,2541,446,4164.29
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,7,False,question_generation,claude-haiku-4-5,anthropic,1682,15,1102.67
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,7,False,question_generation,claude-haiku-4-5,anthropic,688,44,1237.91
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,8,False,extraction,claude-sonnet-4-6,anthropic,3736,583,8282.18
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,8,False,slot_scoring,claude-haiku-4-5,anthropic,1076,231,2166.2
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,8,False,signal_scoring,claude-haiku-4-5,anthropic,2513,361,3619.95
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,8,False,question_generation,claude-haiku-4-5,anthropic,1688,16,758.69
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,8,False,question_generation,claude-haiku-4-5,anthropic,689,45,1258.64
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,9,False,extraction,claude-sonnet-4-6,anthropic,3771,1015,13332.12
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,9,False,slot_scoring,claude-haiku-4-5,anthropic,1346,420,3001.32
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,9,False,signal_scoring,claude-haiku-4-5,anthropic,2533,367,3774.47
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,9,False,question_generation,claude-haiku-4-5,anthropic,1637,23,1011.48
7e297d56-848f-4969-91de-2c5358bae553,interview_20260417_160308.log,9,False,question_generation,claude-haiku-4-5,anthropic,696,63,1399.37
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,0,False,question_generation,claude-haiku-4-5,anthropic,345,94,1760.97
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,0,False,question_generation,claude-haiku-4-5,anthropic,701,224,3995.45
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,1,True,extraction,claude-sonnet-4-6,anthropic,3207,1998,23419.99
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,1,True,slot_scoring,claude-haiku-4-5,anthropic,1365,574,3690.18
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,1,True,signal_scoring,claude-haiku-4-5,anthropic,2836,979,9222.25
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,1,True,extraction,claude-sonnet-4-6,anthropic,3318,1054,12495.93
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,1,True,question_generation,claude-haiku-4-5,anthropic,634,145,2694.4
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,2,False,extraction,claude-sonnet-4-6,anthropic,3552,1597,19748.83
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,2,False,slot_scoring,claude-haiku-4-5,anthropic,1528,725,4784.2
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,2,False,signal_scoring,claude-haiku-4-5,anthropic,2738,755,7705.17
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,2,False,question_generation,claude-haiku-4-5,anthropic,2007,21,1466.31
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,2,False,question_generation,claude-haiku-4-5,anthropic,628,116,2786.84
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,3,False,extraction,claude-sonnet-4-6,anthropic,3760,1337,14034.03
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,3,False,slot_scoring,claude-haiku-4-5,anthropic,1475,578,3693.96
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,3,False,signal_scoring,claude-haiku-4-5,anthropic,2663,525,5166.72
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,3,False,question_generation,claude-haiku-4-5,anthropic,2057,21,1644.07
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,3,False,question_generation,claude-haiku-4-5,anthropic,747,98,2032.6
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,4,False,extraction,claude-sonnet-4-6,anthropic,3657,1078,14868.95
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,4,False,slot_scoring,claude-haiku-4-5,anthropic,1416,666,5397.17
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,4,False,signal_scoring,claude-haiku-4-5,anthropic,2598,413,3732.53
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,4,False,question_generation,claude-haiku-4-5,anthropic,1923,24,884.53
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,4,False,question_generation,claude-haiku-4-5,anthropic,631,179,2777.9
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,5,False,extraction,claude-sonnet-4-6,anthropic,3798,1210,14321.86
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,5,False,slot_scoring,claude-haiku-4-5,anthropic,1463,511,6172.11
